rank_overall,performance,date,length,name,nationality,yob,rank_edition,gender,rank_gender,age_cat,rank_cat,finish_hours,year,tier
3512,31:53:28 h,09.-15.04.2017,250km/6stages,"Leonardi Giacometti, Loic",FRA,1992.0,124,M,115,M20,15,31.891111111111112,2017,MID
3513,31:53:29 h,07.-13.04.2019,237km/6stages,"Higgins, Timothy",GBR,1983.0,128,M,118,M35,23,31.891388888888887,2019,MID
3514,31:53:30 h,06.-12.04.2003,243km/6stages,"Pinto, Joseph",FRA,,95,M,95,#NA,,31.891666666666666,2003,MID
3515,31:53:33 h,11.-17.04.2004,237km/6stages,"Frixe, Eberhard",GER,1950.0,120,M,111,M50,9,31.8925,2004,MID
3516,31:53:33 h,01.-07.04.2001,243km/6stages,"Byrne, Robert",USA,1957.0,65,M,62,M40,17,31.8925,2001,MID
3517,31:53:37 h,10.-16.04.2005,245.7km/6stages,"Lozano, Antoine",FRA,1958.0,70,M,68,M45,6,31.89361111111111,2005,MID
3518,31:53:37 h,08.-14.04.2018,237km/6stages,"Mori, Lapo",ITA,1981.0,118,M,109,M35,26,31.89361111111111,2018,MID
3519,31:53:40 h,03.-09.04.2011,250.7km/6stages,"Meyes, Daniel",SUI,1978.0,55,M,50,M30,11,31.894444444444446,2011,MID
3520,31:53:46 h,29.03.-04.04.1998,229km/6stages,"Poidevin, Jean-Pierre",FRA,1950.0,124,M,117,M45,11,31.89611111111111,1998,MID
3521,31:53:58 h,19.-25.03.1989,209km/6stages,"Pautras, Gerard",FRA,,81,M,75,#NA,,31.899444444444445,1989,MID
3522,31:54:00 h,06.-12.04.2003,243km/6stages,"Webb, Christopher",GBR,1955.0,96,M,96,M45,12,31.9,2003,MID
3523,31:54:00 h,04.-10.04.2000,220km/6stages,"Lauber, Pascal",SUI,1971.0,78,M,74,M20,10,31.9,2000,MID
3524,31:54:00 h,04.-14.04.2024,250km/6stages,"Thouraud, Jean-Marie",FRA,1978.0,48,M,46,M45,3,31.9,2024,MID
3525,31:54:02 h,02.-12.04.1999,225km/6stages,"Tillard, Jean-Pierre",FRA,1959.0,195,M,183,M40,35,31.900555555555552,1999,MID
3526,31:54:11 h,30.03.-05.04.2008,245.3km/6stages,"Tamburello, Giuseppe",ITA,1962.0,88,M,85,M45,13,31.903055555555554,2008,MID
3527,31:54:14 h,30.03.-04.04.2009,202.2km/4stages,"Asli, Armand",FRA,1973.0,270,M,256,M35,60,31.903888888888886,2009,MID
3528,31:54:14 h,11.-17.04.2004,237km/6stages,"Leyden, Tristian",GBR,1973.0,121,M,112,M30,23,31.903888888888886,2004,MID
3529,31:54:16 h,07.-13.04.2019,237km/6stages,"Tosi, Catherine",FRA,1978.0,129,F,11,W40,6,31.904444444444444,2019,MID
3530,31:54:19 h,07.-13.04.2019,237km/6stages,"Gonzalez Rodriguez, Juan",ESP,1973.0,130,M,119,M45,20,31.905277777777776,2019,MID
3531,31:54:20 h,05.-15.04.2013,250.7km/6stages,"van Olffen, Guido",NED,1969.0,141,M,132,M40,27,31.905555555555555,2013,MID
3532,31:54:28 h,10.-16.04.2016,257km/6stages,"Clarke, Paul",GBR,1976.0,61,M,55,M40,13,31.907777777777778,2016,MID
3533,31:54:35 h,02.-12.04.2010,245km/6stages,"Mialocq, Pierre",FRA,1955.0,59,M,56,M55,3,31.90972222222222,2010,MID
3534,31:54:38 h,04.-10.04.2000,220km/6stages,"Bodet, Christophe",FRA,,79,M,75,#NA,,31.910555555555554,2000,MID
3535,31:54:43 h,29.03.-04.04.1998,229km/6stages,"Fusco, Giuliano",ITA,,125,M,118,#NA,,31.911944444444444,1998,MID
3536,31:54:44 h,25.-31.03.2007,221km/6stages,"Ravier, Eric",FRA,1955.0,152,M,143,M50,18,31.91222222222222,2007,MID
3537,31:54:46 h,25.-31.03.2007,221km/6stages,"Suivre, Pascal",FRA,1963.0,153,M,144,M40,30,31.912777777777777,2007,MID
3538,31:54:48 h,07.-13.04.2002,230km/6stages,"Wiltgen, Georges",LUX,1951.0,177,M,169,M50,16,31.91333333333333,2002,MID
3539,31:54:55 h,03.-09.04.2011,250.7km/6stages,"Lafay, Bastien",FRA,1988.0,56,M,51,M20,5,31.915277777777778,2011,MID
3540,31:54:58 h,06.-12.04.2014,244km/6stages,"Kerr, Robert",GBR,1988.0,71,M,68,M20,8,31.91611111111111,2014,MID
3541,31:55:00 h,06.-12.04.2014,244km/6stages,"Gwyn-Jones, Rollo",GBR,1987.0,72,M,69,M20,9,31.916666666666668,2014,MID
3542,31:55:05 h,09.-15.04.2006,212km/6stages,"Treadwell, Robert",GBR,1968.0,126,M,121,M35,29,31.918055555555558,2006,MID
3543,31:55:12 h,07.-12.04.1997,220km/6stages,"Vasse, Patrick",FRA,,161,M,152,#NA,,31.92,1997,MID
3544,31:55:14 h,30.03.-04.04.2009,202.2km/4stages,"Hernandez Sansalvador, Javier",ESP,1967.0,271,M,257,M40,55,31.920555555555556,2009,MID
3545,31:55:15 h,06.-13.04.2025,250km/6stages,"Aben, Stijn",NED,1981.0,78,M,68,M40,16,31.920833333333334,2025,MID
3546,31:55:16 h,10.-16.04.2005,245.7km/6stages,"Durand, Fabien",FRA,1970.0,71,M,69,M35,14,31.921111111111113,2005,MID
3547,31:55:20 h,29.03.-04.04.1998,229km/6stages,"Soubigou, Jean-Franc",FRA,,126,M,119,#NA,,31.922222222222224,1998,MID
3548,31:55:23 h,10.-16.04.2016,257km/6stages,"Martin Molina, Eduardo",ESP,1972.0,62,M,56,M40,14,31.923055555555557,2016,MID
3549,31:55:47 h,06.-12.04.2014,244km/6stages,"Mosta, Karim",MAR,1954.0,73,M,70,M60,1,31.929722222222225,2014,MID
3550,31:55:51 h,30.03.-04.04.2009,202.2km/4stages,"Le Monnier, Nicolas",FRA,1966.0,272,M,258,M40,56,31.930833333333336,2009,MID
3551,31:55:55 h,30.03.-04.04.2009,202.2km/4stages,"Hewett, Lynne",USA,1965.0,273,F,15,W40,3,31.931944444444447,2009,MID
3552,31:55:55 h,08.-14.04.2018,237km/6stages,"Martinez Casas, Pedro Antonio",ESP,1967.0,119,M,110,M50,13,31.931944444444447,2018,MID
3553,31:56:04 h,30.03.-04.04.2009,202.2km/4stages,"Cooper, John",GBR,1967.0,274,M,259,M40,57,31.934444444444445,2009,MID
3554,31:56:15 h,10.-16.04.2005,245.7km/6stages,"Ratia, Sylvain",FRA,1974.0,72,M,70,M30,18,31.9375,2005,MID
3555,31:56:21 h,05.-15.04.2013,250.7km/6stages,"Soler Esparbe, Joan",ESP,1969.0,142,M,133,M40,28,31.939166666666665,2013,MID
3556,31:56:26 h,08.-14.04.2018,237km/6stages,"Abraham, Angus",GBR,1984.0,120,M,111,M30,12,31.940555555555555,2018,MID
3557,31:56:31 h,04.-10.04.1995,230km/6stages,"Yamashita, Takuo",JPN,,100,M,96,#NA,,31.941944444444445,1995,MID
3558,31:56:37 h,07.-13.04.2002,230km/6stages,"Caldara, Gaetan",FRA,1965.0,178,M,170,M35,39,31.94361111111111,2002,MID
3559,31:56:45 h,08.-14.04.2012,250.7km/6stages,"Zyto, Maciej",POL,1974.0,81,M,75,M35,22,31.945833333333333,2012,MID
3560,31:56:47 h,30.03.-05.04.2008,245.3km/6stages,"Bertincourt, Christian",FRA,1961.0,89,M,86,M45,14,31.94638888888889,2008,MID
3561,31:56:51 h,05.-11.04.2015,249km/6stages,"Venables, Melissa",GBR,1975.0,106,F,7,W40,1,31.9475,2015,MID
3562,31:57:07 h,09.-15.04.2006,212km/6stages,"Hansen, Leon Skriver",DEN,1972.0,127,M,122,M30,18,31.951944444444443,2006,MID
3563,31:57:20 h,09.-15.04.2006,212km/6stages,"Bosch, Rafael",ESP,1961.0,128,M,123,M45,16,31.955555555555556,2006,MID
3564,31:57:22 h,05.-15.04.2013,250.7km/6stages,"Newton, Wayne",GBR,1973.0,143,M,134,M40,29,31.95611111111111,2013,MID
3565,31:57:25 h,02.-12.04.1999,225km/6stages,"Zirblis, Raymond",USA,1954.0,196,M,184,M45,28,31.956944444444442,1999,MID
3566,31:57:33 h,07.-13.04.2019,237km/6stages,"Kinnen, Sylvain",FRA,1973.0,131,M,120,M45,21,31.959166666666665,2019,MID
3567,31:57:41 h,04.-10.04.2000,220km/6stages,"Lahbabi, Abdelouahhab",MAR,1952.0,80,M,76,M45,11,31.961388888888887,2000,MID
3568,31:57:53 h,06.-13.04.2025,250km/6stages,"Kopke, Tom",GER,2002.0,79,M,69,M20,11,31.96472222222222,2025,MID
3569,31:57:56 h,08.-14.04.2018,237km/6stages,"Muzellec, Gaetan",CAN,1986.0,121,M,112,M30,13,31.965555555555554,2018,MID
3570,31:58:00 h,01.-07.04.2001,243km/6stages,"Panaget, Gerard",FRA,1953.0,66,M,63,M45,12,31.966666666666665,2001,MID
3571,31:58:03 h,06.-12.04.2003,243km/6stages,"Llonch Vilalta, Ramon",ESP,1960.0,97,M,97,M40,19,31.967499999999998,2003,MID
3572,31:58:06 h,02.-12.04.2010,245km/6stages,"Cabrera, Philippe",FRA,1980.0,60,M,57,M30,13,31.96833333333333,2010,MID
3573,31:58:06 h,01.-07.04.2001,243km/6stages,"Cleves, Andrew",GBR,1973.0,67,M,64,M20,5,31.96833333333333,2001,MID
3574,31:58:08 h,02.-12.04.1999,225km/6stages,"Rizzitelli, Michele",ITA,1946.0,197,M,185,M50,8,31.968888888888888,1999,MID
3575,31:58:15 h,07.-13.04.2019,237km/6stages,"Chambeau, Frederic",FRA,1966.0,132,M,121,M50,12,31.97083333333333,2019,MID
3576,31:58:27 h,07.-13.04.2019,237km/6stages,"Gardner, Jason",CAN,1970.0,133,M,122,M45,22,31.974166666666665,2019,MID
3577,31:58:34 h,15.-24.03.1990,220km/6stages,"Karlen, Michael",SUI,1960.0,94,M,83,M30,6,31.97611111111111,1990,MID
3578,31:58:36 h,02.-12.04.1999,225km/6stages,"Skipworth, Paul",GBR,1968.0,198,M,186,M30,18,31.976666666666667,1999,MID
3579,31:58:46 h,08.-14.04.2018,237km/6stages,"Winward, Alexander",GBR,1977.0,122,M,113,M40,22,31.979444444444443,2018,MID
3580,31:58:54 h,29.03.-04.04.1998,229km/6stages,"Ingran, Paul",GBR,,127,M,120,#NA,,31.981666666666666,1998,MID
3581,31:59:03 h,15.-24.03.1990,220km/6stages,"Thomas, Bruno",FRA,1946.0,95,M,84,M40,7,31.984166666666667,1990,MID
3582,31:59:04 h,25.03.-04.04.2022,250km/6stages,"Harman, Jonathan",GBR,1982.0,102,M,93,M40,19,31.984444444444446,2022,MID
3583,31:59:07 h,02.-12.04.1999,225km/6stages,"Bernier, Jean-Marie",FRA,1955.0,199,M,187,M40,36,31.985277777777778,1999,MID
3584,31:59:15 h,07.-12.04.1997,220km/6stages,"Bolam, Jeremy",GBR,1958.0,162,M,153,M35,17,31.9875,1997,MID
3585,31:59:16 h,04.-10.04.2000,220km/6stages,"Kolwelter, Guy",LUX,1950.0,81,M,77,M50,7,31.98777777777778,2000,MID
3586,31:59:22 h,06.-12.04.2003,243km/6stages,"Juvenal, Magali",FRA,1971.0,98,F,1,W30,1,31.989444444444445,2003,MID
3587,31:59:30 h,06.-12.04.2003,243km/6stages,"Bennis, Karim",MAR,1961.0,99,M,98,M40,20,31.991666666666667,2003,MID
3588,31:59:30 h,02.-12.04.1999,225km/6stages,"Bellenoue, Serge",FRA,1949.0,200,M,188,M50,9,31.991666666666667,1999,MID
3589,31:59:33 h,07.-13.04.2019,237km/6stages,"Angwin, Brian",GBR,1970.0,134,M,123,M45,23,31.9925,2019,MID
3590,31:59:37 h,04.-10.04.2000,220km/6stages,"Dahl, Eivind",DEN,,82,M,78,#NA,,31.99361111111111,2000,MID
3591,31:59:39 h,04.-10.04.2000,220km/6stages,"Dahl, Eskil",DEN,,83,M,79,#NA,,31.99416666666667,2000,MID
3592,31:59:42 h,06.-12.04.2014,244km/6stages,"Pigeault, Herve",FRA,1970.0,74,M,71,M40,26,31.995,2014,MID
3593,31:59:45 h,08.-14.04.2018,237km/6stages,"Vitali, Davide",ITA,1966.0,123,M,114,M50,14,31.995833333333334,2018,MID
3594,31:59:50 h,08.-14.04.2018,237km/6stages,"Michelitsch, Kathrin",AUT,1980.0,124,F,10,W35,4,31.997222222222224,2018,MID
3595,31:59:56 h,30.03.-04.04.2009,202.2km/4stages,"Bureau, Agnes",FRA,1976.0,275,F,16,W30,7,31.99888888888889,2009,MID
3596,31:59:57 h,07.-13.04.2002,230km/6stages,"Difrenza, Dominique",FRA,1954.0,179,M,171,M45,28,31.999166666666667,2002,MID
3597,32:00:05 h,08.-14.04.2012,250.7km/6stages,"Rosset, Nicolas",FRA,1967.0,82,M,76,M45,11,32.00138888888889,2012,MID
3598,32:00:07 h,08.-14.04.2018,237km/6stages,"Hivert, Joevin",FRA,1988.0,125,M,115,M30,14,32.00194444444445,2018,MID
3599,32:00:09 h,21.04.-01.05.2023,250km/6stages,"Faraj, Mohamed",MAR,1975.0,39,M,35,M45,3,32.0025,2023,MID
3600,32:00:15 h,05.-15.04.2013,250.7km/6stages,"Cumming, Bruce Michael",GBR,1986.0,144,M,135,M20,16,32.00416666666667,2013,MID
3601,32:00:19 h,15.-24.03.1990,220km/6stages,"Hadaoui, Boudadi",MAR,,96,M,85,#NA,,32.00527777777778,1990,MID
3602,32:00:20 h,25.03.-04.04.2022,250km/6stages,"Fujisawa, Maho",JPN,1993.0,103,F,10,W20,2,32.00555555555555,2022,MID
3603,32:00:27 h,29.03.-04.04.1998,229km/6stages,"Muir, Guy",GBR,1966.0,128,M,121,M30,12,32.0075,1998,MID
3604,32:00:40 h,21.04.-01.05.2023,250km/6stages,"Sauvagnac, Xavier",FRA,1965.0,40,M,36,M55,1,32.01111111111111,2023,MID
3605,32:00:42 h,25.03.-04.04.2022,250km/6stages,"Vogeleer, Anton",BEL,1996.0,104,M,94,M20,10,32.01166666666666,2022,MID
3606,32:00:45 h,02.-12.04.2010,245km/6stages,"Alti, Khier",FRA,1971.0,61,M,58,M35,17,32.0125,2010,MID
3607,32:00:53 h,09.-15.04.2017,250km/6stages,"Robert, Jordan",FRA,1992.0,125,M,116,M20,16,32.014722222222225,2017,MID
3608,32:01:03 h,07.-13.04.2019,237km/6stages,"Kools, Martijn",NED,1979.0,135,M,124,M40,26,32.0175,2019,MID
3609,32:01:15 h,07.-13.04.2002,230km/6stages,"Maugendre, Joel",FRA,1960.0,180,M,172,M40,32,32.020833333333336,2002,MID
3610,32:01:16 h,04.-10.04.2000,220km/6stages,"Nioi, Marco",ITA,,84,M,80,#NA,,32.02111111111111,2000,MID
3611,32:01:19 h,01.-07.04.2001,243km/6stages,"Puig Erra, Marc",ESP,1972.0,68,M,65,M20,6,32.02194444444444,2001,MID
3612,32:01:31 h,06.-12.04.2014,244km/6stages,"Bristiel, Christophe",FRA,1968.0,75,M,72,M45,7,32.025277777777774,2014,MID
3613,32:01:44 h,25.03.-04.04.2022,250km/6stages,"Poole, Matthew",GBR,1972.0,105,M,95,M50,15,32.028888888888886,2022,MID
3614,32:02:15 h,10.-16.04.2016,257km/6stages,"Cabrera, Julien",FRA,1983.0,63,M,57,M30,9,32.0375,2016,MID
3615,32:02:26 h,03.-09.04.2011,250.7km/6stages,"Chen, Pan-Bin",CHN,1978.0,57,M,52,M30,12,32.04055555555556,2011,MID
3616,32:02:30 h,06.-12.04.2014,244km/6stages,"Lillaz, Pascal",FRA,1963.0,76,M,73,M50,4,32.041666666666664,2014,MID
3617,32:02:32 h,07.-13.04.2019,237km/6stages,"Wright, Simon",GBR,1972.0,136,M,125,M45,24,32.04222222222222,2019,MID
3618,32:02:35 h,10.-16.04.2005,245.7km/6stages,"Caspar, Michael",GER,1969.0,73,M,71,M35,15,32.043055555555554,2005,MID
3619,32:02:45 h,09.-18.04.1994,220km/6stages,"Hemery, Daniel",FRA,,62,M,54,#NA,,32.045833333333334,1994,MID
3620,32:02:47 h,09.-15.04.2006,212km/6stages,"de Marez, Ludovic",FRA,1970.0,129,M,124,M35,30,32.046388888888885,2006,MID
3621,32:02:52 h,06.-13.04.2025,250km/6stages,"da Costa, Cyril",FRA,1988.0,80,M,70,M35,14,32.047777777777775,2025,MID
3622,32:03:04 h,30.03.-05.04.2008,245.3km/6stages,"Robatel, Marc",SUI,1977.0,90,M,87,M30,12,32.051111111111105,2008,MID
3623,32:03:13 h,30.03.-04.04.2009,202.2km/4stages,"Leighton, Arran",GBR,1968.0,276,M,260,M40,58,32.05361111111111,2009,MID
3624,32:03:22 h,30.03.-05.04.2008,245.3km/6stages,"Lambert, Roland",FRA,1954.0,91,M,88,M50,10,32.05611111111111,2008,MID
3625,32:03:48 h,30.03.-04.04.2009,202.2km/4stages,"Autret, Nicolas",FRA,1964.0,277,M,261,M45,54,32.06333333333333,2009,MID
3626,32:03:49 h,08.-14.04.2018,237km/6stages,"Filion, Laurence",CAN,,126,F,11,#NA,,32.06361111111111,2018,MID
3627,32:03:57 h,06.-12.04.2003,243km/6stages,"Milliman, Ruth-Marie",USA,1957.0,100,F,2,W45,1,32.06583333333333,2003,MID
3628,32:04:00 h,07.-12.04.1997,220km/6stages,"de Cressac, Philippe",FRA,,163,M,154,#NA,,32.06666666666667,1997,MID
3629,32:04:07 h,04.-10.04.1995,230km/6stages,"Charlier, Michel",BEL,,101,M,97,#NA,,32.06861111111112,1995,MID
3630,32:04:14 h,04.-10.04.2000,220km/6stages,"Byrne, David",GBR,1970.0,85,M,81,M30,11,32.07055555555556,2000,MID
3631,32:04:15 h,04.-10.04.2000,220km/6stages,"Mason, Anthony",GBR,,86,M,82,#NA,,32.07083333333334,2000,MID
3632,32:04:20 h,08.-14.04.2012,250.7km/6stages,"Guillem Borras, Salvador",ESP,1974.0,83,M,77,M35,23,32.07222222222222,2012,MID
3633,32:04:27 h,09.-15.04.2006,212km/6stages,"Mazzei, Antoine",FRA,1967.0,130,M,125,M35,31,32.07416666666667,2006,MID
3634,32:04:49 h,02.-12.04.1999,225km/6stages,"Soues, Bruno",FRA,,201,M,189,#NA,,32.08027777777778,1999,MID
3635,32:05:06 h,06.-13.04.2025,250km/6stages,"Laureyns, Bavo",BEL,1997.0,81,M,71,M20,12,32.085,2025,MID
3636,32:05:08 h,05.-15.04.2013,250.7km/6stages,"Canot, Frederic",FRA,1962.0,145,M,136,M50,9,32.08555555555556,2013,MID
3637,32:05:11 h,02.-12.04.1999,225km/6stages,"Lanaro, Sandro",SUI,1966.0,202,M,190,M30,19,32.08638888888889,1999,MID
3638,32:05:17 h,06.-12.04.2003,243km/6stages,"Catto, Cedric",FRA,1971.0,101,M,99,M30,21,32.088055555555556,2003,MID
3639,32:05:26 h,05.-11.04.2015,249km/6stages,"Linschooten, Jolanda",NED,1966.0,107,F,8,W45,1,32.09055555555556,2015,MID
3640,32:05:29 h,29.03.-04.04.1998,229km/6stages,"Coadou, Bernard",FRA,1958.0,129,M,122,M40,14,32.09138888888889,1998,MID
3641,32:05:37 h,07.-13.04.2019,237km/6stages,"Leal, Tiago",POR,1979.0,137,M,126,M40,27,32.093611111111116,2019,MID
3642,32:05:54 h,09.-18.04.1994,220km/6stages,"Goyard, Marc",FRA,1953.0,63,M,55,M40,14,32.098333333333336,1994,MID
3643,32:05:57 h,02.-12.04.2010,245km/6stages,"Belhamadi, Karim",FRA,1976.0,62,M,59,M30,14,32.09916666666667,2010,MID
3644,32:05:58 h,08.-14.04.2012,250.7km/6stages,"Boyd, Nicola",GBR,1981.0,84,F,7,W30,2,32.099444444444444,2012,MID
3645,32:06:26 h,02.-12.04.2010,245km/6stages,"Vallemont, Herve",FRA,1957.0,63,M,60,M50,2,32.10722222222223,2010,MID
3646,32:06:59 h,07.-13.04.2002,230km/6stages,"Bramat, Cyril",FRA,1967.0,181,M,173,M35,40,32.11638888888889,2002,MID
3647,32:07:11 h,02.-12.04.2010,245km/6stages,"Bertolino, Alessia",ITA,1970.0,64,F,4,W40,2,32.11972222222222,2010,MID
3648,32:07:11 h,04.-14.04.2024,250km/6stages,"van Overveld, Evert",BEL,,49,M,47,#NA,,32.11972222222222,2024,MID
3649,32:07:14 h,11.-17.04.2004,237km/6stages,"Lanaro, Remo",SUI,1964.0,122,M,113,M40,25,32.120555555555555,2004,MID
3650,32:07:19 h,25.-31.03.2007,221km/6stages,"Peyrard, Sebastien",FRA,1974.0,154,M,145,M30,19,32.121944444444445,2007,MID
3651,32:07:41 h,05.-15.04.2013,250.7km/6stages,"Robert, Vincent",CAN,1966.0,146,M,137,M45,21,32.128055555555555,2013,MID
3652,32:07:46 h,30.03.-05.04.2008,245.3km/6stages,"Kendall, Danny",GBR,1978.0,92,M,89,M30,13,32.129444444444445,2008,MID
3653,32:07:49 h,30.03.-04.04.2009,202.2km/4stages,"Schroeder, Georges",LUX,1948.0,278,M,262,M60,2,32.13027777777778,2009,MID
3654,32:07:55 h,06.-13.04.2025,250km/6stages,"Kasatkin, Leonid",RUS,1983.0,82,M,72,M40,17,32.13194444444444,2025,MID
3655,32:08:06 h,07.-12.04.1997,220km/6stages,"Niepelt, Klaus",GER,1940.0,164,M,155,M55,5,32.135,1997,MID
3656,32:08:12 h,30.03.-05.04.2008,245.3km/6stages,"Lozzi, Guy",FRA,1958.0,93,M,90,M50,11,32.13666666666666,2008,MID
3657,32:08:20 h,11.-17.04.2004,237km/6stages,"Bouanani, Mohamed",MAR,1968.0,123,M,114,M35,20,32.138888888888886,2004,MID
3658,32:08:21 h,02.-12.04.1999,225km/6stages,"Marchetti, Fabio",ITA,1957.0,203,M,191,M40,37,32.13916666666667,1999,MID
3659,32:08:25 h,09.-15.04.2006,212km/6stages,"Meteau, Rodolphe",FRA,1969.0,131,M,126,M35,32,32.140277777777776,2006,MID
3660,32:08:31 h,05.-15.04.2013,250.7km/6stages,"Jorgensen, Henrik Leth",DEN,1967.0,147,M,138,M45,22,32.14194444444444,2013,MID
3661,32:08:33 h,05.-11.04.2015,249km/6stages,"Fowke, Graham",GBR,1973.0,108,M,100,M40,29,32.1425,2015,MID
3662,32:08:44 h,06.-12.04.2003,243km/6stages,"Neuville, Pierre",FRA,1957.0,102,M,100,M45,13,32.14555555555555,2003,MID
3663,32:08:44 h,05.-15.04.2013,250.7km/6stages,"Jacquet, Christophe",FRA,1972.0,148,M,139,M40,30,32.14555555555555,2013,MID
3664,32:08:48 h,06.-12.04.2003,243km/6stages,"Tillard, Jean-Pierre",FRA,1959.0,103,M,101,M40,21,32.14666666666667,2003,MID
3665,32:08:49 h,06.-12.04.2014,244km/6stages,"Ball, Jonathan",GBR,1973.0,77,M,74,M40,27,32.14694444444444,2014,MID
3666,32:09:01 h,11.-17.04.2004,237km/6stages,"An, Kwang-Ok",KOR,1964.0,124,M,115,M40,26,32.150277777777774,2004,MID
3667,32:09:03 h,09.-15.04.2006,212km/6stages,"Lopez Sanchez, Jose Maria",ESP,1968.0,132,M,127,M35,33,32.15083333333333,2006,MID
3668,32:09:03 h,02.-12.04.1999,225km/6stages,"Hickling, David",GBR,1950.0,204,M,192,M45,29,32.15083333333333,1999,MID
3669,32:09:22 h,07.-13.04.2002,230km/6stages,"Chamonal, Benjamin",FRA,1959.0,182,M,174,M40,33,32.15611111111111,2002,MID
3670,32:09:31 h,02.-12.04.2010,245km/6stages,"Ajram Tares, Josef",ESP,1978.0,65,M,61,M30,15,32.15861111111111,2010,MID
3671,32:09:42 h,30.03.-04.04.2009,202.2km/4stages,"Ghibaudi, Davide",ITA,1970.0,279,M,263,M35,61,32.16166666666666,2009,MID
3672,32:09:42 h,08.-14.04.2012,250.7km/6stages,"Brillet, Francois",FRA,1970.0,85,M,78,M40,21,32.16166666666666,2012,MID
3673,32:09:45 h,25.-31.03.2007,221km/6stages,"Horschig, Kai",GER,1966.0,155,M,146,M40,31,32.1625,2007,MID
3674,32:09:49 h,10.-16.04.2016,257km/6stages,"Kasimis, Dimitrios",GRE,1980.0,64,M,58,M35,12,32.16361111111111,2016,MID
3675,32:09:49 h,06.-13.04.2025,250km/6stages,"Toivanen, Toni",FIN,1990.0,83,M,73,M35,15,32.16361111111111,2025,MID
3676,32:09:51 h,07.-13.04.2002,230km/6stages,"Arnal, Alex",FRA,1973.0,183,M,175,M20,20,32.16416666666667,2002,MID
3677,32:09:52 h,25.03.-04.04.2022,250km/6stages,"Grasland, Xavier",FRA,1986.0,106,M,96,M35,24,32.16444444444444,2022,MID
3678,32:10:00 h,02.-12.04.2010,245km/6stages,"Chelius, Guillaume",FRA,1978.0,66,M,62,M30,16,32.166666666666664,2010,MID
3679,32:10:06 h,09.-15.04.2006,212km/6stages,"Gajic, Stefica",SUI,1948.0,133,F,6,W55,1,32.16833333333333,2006,MID
3680,32:10:08 h,01.-07.04.2001,243km/6stages,"Lovichi, Daniel",FRA,1965.0,69,M,66,M35,15,32.16888888888889,2001,MID
3681,32:10:28 h,30.03.-05.04.2008,245.3km/6stages,"Marques, Albert",FRA,1962.0,94,M,91,M45,15,32.17444444444444,2008,MID
3682,32:10:31 h,04.-10.04.1996,220km/6stages,"Benjamin, Steven",USA,1954.0,42,M,41,M40,5,32.17527777777777,1996,MID
3683,32:10:34 h,08.-14.04.2012,250.7km/6stages,"Hardouin Monroy, Ferdinando",ITA,1953.0,86,M,79,M55,3,32.17611111111111,2012,MID
3684,32:10:41 h,25.03.-04.04.2022,250km/6stages,"Boomsma, Auke",NED,1990.0,107,M,97,M30,13,32.17805555555555,2022,MID
3685,32:10:48 h,11.-17.04.2004,237km/6stages,"Quernet, Patrice",FRA,1966.0,125,M,116,M35,21,32.18,2004,MID
3686,32:11:02 h,07.-13.04.2002,230km/6stages,"Le Squere, Michel",FRA,1968.0,184,M,176,M30,35,32.18388888888889,2002,MID
3687,32:11:10 h,07.-12.04.1997,220km/6stages,"Fridi, Abdelhamid",ALG,,165,M,156,#NA,,32.18611111111111,1997,MID
3688,32:11:19 h,30.03.-04.04.2009,202.2km/4stages,"David, Franck",FRA,1969.0,280,M,264,M40,59,32.18861111111111,2009,MID
3689,32:11:20 h,25.-31.03.2007,221km/6stages,"Petillat, Jean-Marc",FRA,1964.0,156,M,147,M40,32,32.18888888888888,2007,MID
3690,32:11:27 h,08.-14.04.2018,237km/6stages,"Cadogan, Timothy",USA,1970.0,127,M,116,M45,20,32.19083333333333,2018,MID
3691,32:11:28 h,07.-13.04.2019,237km/6stages,"Gonzalez Otero, Senen",ESP,1983.0,138,M,127,M35,24,32.191111111111105,2019,MID
3692,32:11:35 h,30.03.-05.04.2008,245.3km/6stages,"Macquet, Bruno",FRA,1962.0,95,M,92,M45,16,32.19305555555555,2008,MID
3693,32:11:59 h,05.-11.04.2015,249km/6stages,"Saudelli, Giuliano",ITA,1966.0,109,M,101,M45,16,32.19972222222222,2015,MID
3694,32:11:59 h,29.03.-04.04.1998,229km/6stages,"Even, Marie-Madeleine",FRA,1955.0,130,F,8,W40,1,32.19972222222222,1998,MID
3695,32:12:02 h,09.-18.04.1994,220km/6stages,"Goyard, Jean-Louis",FRA,,64,M,56,#NA,,32.20055555555556,1994,MID
3696,32:12:05 h,01.-07.04.2001,243km/6stages,"Lalun, Thierry",FRA,1965.0,70,M,67,M35,16,32.20138888888889,2001,MID
3697,32:12:11 h,02.-12.04.2010,245km/6stages,"Leplat, Guillaume",FRA,1973.0,67,M,63,M35,18,32.20305555555556,2010,MID
3698,32:12:12 h,11.-17.04.2004,237km/6stages,"Weib, Sabine",GER,1968.0,126,F,10,W35,6,32.20333333333333,2004,MID
3699,32:12:13 h,07.-13.04.2019,237km/6stages,"Ciani, Nicola",ITA,1970.0,139,M,128,M45,25,32.203611111111115,2019,MID
3700,32:12:18 h,05.-11.04.2015,249km/6stages,"Monk, Charles",GBR,1988.0,110,M,102,M20,9,32.205000000000005,2015,MID
